name1,grass_pts_served1,grass_service_pts_won1,grass_pts_received1,grass_receiving_pts_won1,grass_aces1,hard_pts_served1,hard_service_pts_won1,hard_pts_received1,hard_receiving_pts_won1,hard_aces1,clay_pts_served1,clay_service_pts_won1,clay_pts_received1,clay_receiving_pts_won1,clay_aces1,name2,grass_pts_served2,grass_service_pts_won2,grass_pts_received2,grass_receiving_pts_won2,grass_aces2,hard_pts_served2,hard_service_pts_won2,hard_pts_received2,hard_receiving_pts_won2,hard_aces2,clay_pts_served2,clay_service_pts_won2,clay_pts_received2,clay_receiving_pts_won2,clay_aces2,grass_sample_size,hard_sample_size,clay_sample_size
Simona Halep,70,36,59,23,1,973,559,1003,459,32,476,263,457,218,17,Sabine Lisicki,430,251,379,164,38,868,498,911,398,71,363,205,395,166,24,0,0,0
Ana Ivanovic,149,95,147,65,14,1173,639,1154,534,59,226,142,208,105,12,Anastasia Pavlyuchenkova,0,0,0,0,0,924,517,843,341,40,257,150,243,95,13,0,0,0
Caroline Garcia,63,33,41,8,3,200,97,167,57,7,169,91,153,51,7,Sara Errani,0,0,0,0,0,353,187,376,176,0,289,155,260,105,1,0,0,0
Agnieszka Radwanska,177,98,202,89,4,1960,1149,1971,913,77,145,69,169,77,3,Roberta Vinci,102,55,109,48,2,839,484,837,383,37,647,354,661,293,22,0,0,0
Maria Sharapova,66,49,73,27,5,317,220,358,202,24,787,477,844,405,57,Samantha Stosur,220,129,182,69,11,879,521,905,406,54,469,265,470,202,5,0,0,0
Na Li,266,149,248,105,8,1587,944,1634,816,85,329,182,308,124,8,Sloane Stephens,64,29,71,30,3,1552,887,1651,715,57,381,198,351,123,4,0,0,0
Petra Kvitova,175,111,153,52,7,2051,1143,2019,911,103,295,159,294,128,7,Serena Williams,122,77,164,82,14,1493,974,1452,735,146,624,430,656,363,58,0,0,0
Simona Halep,203,118,177,82,6,910,502,870,412,16,450,270,475,237,16,Ana Ivanovic,0,0,0,0,0,1494,887,1507,732,78,137,77,129,58,9,0,0,0
Agnieszka Radwanska,0,0,0,0,0,572,327,583,246,24,62,29,47,16,1,Caroline Garcia,63,33,41,8,3,263,135,225,72,18,53,25,39,7,2,0,0,0
Maria Sharapova,0,0,0,0,0,451,261,506,240,25,730,425,744,351,54,Na Li,76,43,70,24,7,1097,625,1135,527,36,154,88,160,73,1,0,0,0
Simona Halep,437,262,434,218,15,1113,628,1161,555,31,509,284,562,270,14,Petra Kvitova,266,158,243,93,9,2020,1145,2078,929,104,569,309,601,264,18,0,0,0
Maria Sharapova,0,0,0,0,0,819,498,906,422,57,710,429,752,347,49,Agnieszka Radwanska,208,118,257,115,1,1587,905,1522,680,62,69,33,83,39,2,0,0,0
Maria Sharapova,0,0,0,0,0,917,563,1001,480,61,735,447,784,357,42,Simona Halep,169,97,171,88,6,919,502,971,455,26,370,190,359,155,10,0,0,0
Na Li,131,70,108,47,1,388,214,359,176,17,0,0,0,0,0,Aleksandra Wozniak,0,0,0,0,0,210,97,228,99,4,0,0,0,0,0,0,0,0
Dominika Cibulkova,53,24,54,19,0,1494,826,1498,665,21,444,233,373,174,6,Petra Kvitova,91,47,90,41,2,1719,975,1710,764,80,340,181,333,141,11,0,0,0
Flavia Pennetta,124,58,132,53,2,174,91,172,71,10,76,38,97,43,1,Camila Giorgi,72,35,60,24,0,217,122,194,70,7,75,37,46,15,5,0,0,0
Sloane Stephens,99,59,93,43,6,421,245,437,217,15,0,0,0,0,0,Alisa Kleybanova,0,0,0,0,0,362,166,363,155,19,0,0,0,0,0,0,0,0
Simona Halep,104,65,111,60,2,820,455,911,425,30,479,266,455,218,15,Eugenie Bouchard,236,143,234,98,5,864,461,814,371,20,161,80,152,70,4,0,0,0
Casey Dellacqua,0,0,0,0,0,124,74,135,60,5,0,0,0,0,0,Lauren Davis,0,0,0,0,0,0,0,0,0,0,64,27,62,22,0,0,0,0
Jelena Jankovic,0,0,0,0,0,1396,757,1438,676,30,816,451,792,352,21,Caroline Wozniacki,253,141,239,122,11,1681,992,1625,724,25,275,144,241,107,5,0,0,0
Agnieszka Radwanska,153,90,170,87,5,1880,1097,2001,922,73,207,98,216,93,4,Alize Cornet,132,78,105,43,2,1235,660,1243,563,46,434,209,406,194,10,0,0,0
Na Li,190,106,178,81,1,1394,794,1402,636,39,84,46,57,29,3,Dominika Cibulkova,205,111,213,83,0,1147,636,1138,504,13,141,70,126,42,0,0,0,0
Flavia Pennetta,48,21,62,23,2,439,231,419,178,27,125,63,103,46,1,Sloane Stephens,64,29,71,30,3,615,340,583,253,16,199,125,194,79,3,0,0,0
Simona Halep,0,0,0,0,0,145,82,124,60,1,0,0,0,0,0,Casey Dellacqua,71,41,58,12,1,61,30,58,22,0,0,0,0,0,0,0,0,0
Agnieszka Radwanska,494,292,538,229,10,1738,1009,1783,802,53,248,133,284,140,5,Jelena Jankovic,0,0,0,0,0,1597,862,1597,757,43,762,441,704,318,25,0,0,0
Flavia Pennetta,134,67,141,55,2,536,277,506,233,28,125,63,103,46,1,Na Li,119,75,135,64,0,745,425,786,361,29,0,0,0,0,0,0,0,0
Agnieszka Radwanska,253,147,296,141,6,2004,1161,1974,917,79,69,33,83,39,2,Simona Halep,181,108,162,82,5,1238,704,1284,619,41,299,166,341,160,12,0,0,0
Flavia Pennetta,76,37,70,30,0,769,387,777,353,34,149,69,151,65,2,Agnieszka Radwanska,0,0,0,0,0,1157,682,1142,541,44,145,69,169,77,3,0,0,0
Serena Williams,0,0,0,0,0,254,172,223,109,35,85,62,95,57,10,Coco Vandeweghe,108,60,89,32,5,241,129,263,109,17,76,36,69,25,4,0,0,0
Angelique Kerber,52,34,78,39,1,1726,1001,1764,778,54,474,282,433,178,15,Kate Makarova,265,148,284,122,13,917,516,912,389,31,289,151,240,100,2,0,0,0
Maria Sharapova,0,0,0,0,0,563,333,600,294,33,268,150,214,87,24,Kirsten Flipkens,115,74,130,66,16,657,327,608,243,19,102,46,106,52,1,0,0,0
Petra Kvitova,206,120,210,95,8,1769,991,1780,818,95,492,276,502,217,19,Ana Ivanovic,100,61,116,51,11,1216,714,1209,560,70,380,225,342,175,22,0,0,0
Dominika Cibulkova,68,40,75,26,0,548,309,549,262,2,237,122,218,86,1,Venus Williams,0,0,0,0,0,400,227,380,164,20,91,53,103,40,2,0,0,0
Agnieszka Radwanska,0,0,0,0,0,911,563,936,436,42,112,62,140,70,2,Elina Svitolina,0,0,0,0,0,580,316,566,263,26,68,32,59,24,0,0,0,0
Caroline Wozniacki,145,83,105,60,4,883,505,847,373,21,100,52,90,45,2,Varvara Lepchenko,0,0,0,0,0,588,311,648,259,13,352,202,382,172,6,0,0,0
Na Li,59,36,70,34,0,1278,759,1368,663,50,310,174,267,116,6,Carla Suarez Navarro,278,159,250,103,4,921,455,942,420,8,279,136,255,104,6,0,0,0
Serena Williams,0,0,0,0,0,1900,1243,1844,933,204,548,378,602,334,64,Angelique Kerber,64,40,68,31,2,2164,1225,2211,988,73,693,417,630,266,18,0,0,0
Maria Sharapova,66,49,73,27,5,888,559,967,488,60,597,354,648,286,33,Petra Kvitova,266,158,243,93,9,1645,937,1659,741,83,293,165,298,125,10,0,0,0
Dominika Cibulkova,53,24,54,19,0,1229,683,1235,553,15,141,70,126,42,0,Agnieszka Radwanska,323,191,373,162,3,1655,947,1704,747,44,145,69,169,77,3,0,0,0
Na Li,326,188,313,135,8,1483,847,1500,712,62,211,121,159,73,5,Caroline Wozniacki,159,99,135,65,7,1558,877,1509,685,27,237,127,208,104,5,0,0,0
Serena Williams,126,80,173,82,16,1505,968,1507,730,131,442,315,508,278,49,Maria Sharapova,0,0,0,0,0,837,531,918,459,53,690,432,764,357,46,0,0,0
Na Li,190,106,178,81,1,1394,794,1402,636,39,84,46,57,29,3,Dominika Cibulkova,205,111,213,83,0,1147,636,1138,504,13,141,70,126,42,0,0,0,0
Serena Williams,122,77,164,82,14,1425,919,1358,657,166,725,478,769,410,67,Na Li,326,188,313,135,8,1461,875,1489,745,67,255,139,215,86,6,0,0,0
Serena Williams,85,47,110,52,7,614,393,582,298,58,553,379,618,339,56,Lucie Safarova,0,0,0,0,0,591,318,601,231,17,384,239,418,191,20,0,0,0
Caroline Wozniacki,0,0,0,0,0,0,0,0,0,0,70,38,74,28,1,Shelby Rogers,0,0,0,0,0,0,0,0,0,0,95,52,94,39,2,0,0,0
Carla Suarez Navarro,80,44,82,42,1,488,253,522,212,5,465,240,468,219,7,Maria Sharapova,66,49,73,27,5,646,409,710,372,44,458,266,471,209,16,0,0,0
Venus Williams,0,0,0,0,0,690,393,742,361,26,350,192,335,149,16,Angelique Kerber,0,0,0,0,0,877,478,908,408,26,426,254,359,163,10,0,0,0
Victoria Azarenka,0,0,0,0,0,138,91,146,87,6,179,106,165,92,6,Heather Watson,76,35,71,31,6,331,188,310,123,19,0,0,0,0,0,0,0,0
Agnieszka Radwanska,223,134,247,108,2,1769,1017,1796,832,58,197,103,218,104,5,Sabine Lisicki,299,186,264,126,27,879,496,883,366,64,501,289,522,232,24,0,0,0
Coco Vandeweghe,108,60,89,32,5,357,194,398,165,30,0,0,0,0,0,Jelena Jankovic,0,0,0,0,0,383,215,386,188,5,114,57,99,43,2,0,0,0
Kate Makarova,223,125,259,107,11,1050,619,1016,444,46,253,133,220,83,4,Petra Kvitova,132,82,141,64,7,1723,974,1707,789,74,521,279,519,220,18,0,0,0
Serena Williams,122,77,164,82,14,1466,963,1487,726,160,556,361,574,313,59,Caroline Wozniacki,61,42,60,24,5,2064,1198,2002,912,38,187,104,186,81,5,0,0,0
Venus Williams,0,0,0,0,0,618,345,639,286,24,190,110,191,82,12,Carla Suarez Navarro,342,194,336,150,5,411,204,407,175,2,286,160,264,120,6,0,0,0
Agnieszka Radwanska,277,155,328,143,5,1717,983,1690,789,63,131,75,146,66,3,Victoria Azarenka,0,0,0,0,0,1406,788,1534,806,38,553,315,583,277,13,0,0,0
Kate Makarova,90,49,91,44,4,183,105,184,96,7,61,42,64,29,7,Coco Vandeweghe,108,60,89,32,5,172,97,200,100,22,0,0,0,0,0,0,0,0
Venus Williams,0,0,0,0,0,1085,608,1141,542,41,160,82,144,67,4,Serena Williams,127,76,160,83,15,1269,833,1261,611,140,324,208,345,186,34,0,0,0
Agnieszka Radwanska,208,118,257,115,1,1717,1000,1708,796,58,145,69,169,77,3,Kate Makarova,224,123,255,115,12,980,572,938,387,45,278,158,247,95,6,0,0,0
Agnieszka Radwanska,215,130,242,101,3,1143,675,1095,491,40,138,65,133,54,2,Venus Williams,0,0,0,0,0,702,388,706,328,28,251,135,247,107,6,0,0,0
Alize Cornet,79,47,86,40,2,494,266,466,212,21,475,231,436,204,7,Kirsten Flipkens,359,205,372,161,22,1061,594,1054,425,43,359,179,362,167,14,0,0,0
Eugenie Bouchard,0,0,0,0,0,71,33,57,21,1,54,40,65,31,3,Alison Riske Amritraj,0,0,0,0,0,211,130,222,101,4,0,0,0,0,0,0,0,0
Timea Bacsinszky,0,0,0,0,0,62,30,62,26,0,0,0,0,0,0,Maria Sharapova,0,0,0,0,0,99,59,99,38,4,110,74,128,65,2,0,0,0
Caroline Wozniacki,0,0,0,0,0,94,55,97,45,5,0,0,0,0,0,Casey Dellacqua,0,0,0,0,0,64,32,47,14,0,0,0,0,0,0,0,0,0
Caroline Garcia,0,0,0,0,0,0,0,0,0,0,83,51,91,42,5,Coco Vandeweghe,0,0,0,0,0,42,26,51,31,9,0,0,0,0,0,0,0,0
Petra Kvitova,0,0,0,0,0,644,370,654,315,28,196,122,190,78,6,Karolina Pliskova,117,71,113,46,18,471,279,439,148,34,68,29,45,14,3,0,0,0
Angelique Kerber,0,0,0,0,0,191,102,205,95,3,93,52,70,36,1,Barbora Strycova,0,0,0,0,0,126,75,148,68,1,52,29,46,10,3,0,0,0
Elina Svitolina,0,0,0,0,0,193,111,195,90,7,0,0,0,0,0,Garbine Muguruza,161,97,161,68,11,157,95,147,57,5,0,0,0,0,0,0,0,0
Eugenie Bouchard,154,103,154,62,3,797,437,794,369,23,274,154,269,135,13,Alize Cornet,0,0,0,0,0,986,527,989,444,29,388,195,374,167,13,0,0,0
Caroline Wozniacki,0,0,0,0,0,122,76,143,72,2,0,0,0,0,0,Timea Bacsinszky,0,0,0,0,0,62,30,62,26,0,0,0,0,0,0,0,0,0
Petra Kvitova,91,47,90,41,2,609,332,642,278,53,0,0,0,0,0,Caroline Garcia,63,33,41,8,3,177,90,135,36,10,169,91,153,51,7,0,0,0
Elina Svitolina,0,0,0,0,0,535,272,508,212,15,191,105,187,82,7,Angelique Kerber,0,0,0,0,0,1130,643,1075,481,37,356,211,337,146,12,0,0,0
Eugenie Bouchard,171,94,177,71,8,818,432,827,348,24,149,80,159,71,7,Caroline Wozniacki,159,99,135,65,7,1156,676,1151,516,23,263,154,259,128,8,0,0,0
Petra Kvitova,132,82,141,64,7,837,476,818,365,40,185,112,211,97,4,Elina Svitolina,40,14,45,14,3,382,187,359,143,12,157,83,166,66,1,0,0,0
Petra Kvitova,167,97,154,63,7,1314,765,1331,618,88,92,50,82,33,5,Eugenie Bouchard,228,129,222,94,8,574,310,524,233,16,250,128,251,121,11,0,0,0
Serena Williams,0,0,0,0,0,1198,774,1155,570,121,316,221,331,178,27,Varvara Lepchenko,0,0,0,0,0,572,298,585,240,12,453,233,520,221,7,0,0,0
Shuai Zhang,0,0,0,0,0,141,84,141,58,3,52,37,48,23,0,Christina Mchale,0,0,0,0,0,208,109,177,73,8,92,61,105,44,3,0,0,0
Carla Suarez Navarro,64,42,76,26,1,870,456,908,404,11,449,231,426,193,8,Simona Halep,186,116,194,104,8,692,413,721,352,29,277,158,338,158,9,0,0,0
Ana Ivanovic,139,78,145,58,13,865,490,797,366,36,55,33,49,30,3,Maria Sharapova,0,0,0,0,0,494,302,498,256,36,487,318,548,257,31,0,0,0
Jelena Jankovic,0,0,0,0,0,1002,536,986,450,28,282,157,259,116,10,Flavia Pennetta,0,0,0,0,0,678,376,623,288,29,238,126,229,105,5,0,0,0
Agnieszka Radwanska,100,57,126,54,1,1121,650,1125,482,39,128,70,135,65,3,Francesca Schiavone,278,153,244,84,13,888,471,883,354,21,395,214,357,154,9,0,0,0
Sara Errani,0,0,0,0,0,294,166,357,181,1,0,0,0,0,0,Petra Cetkovska,0,0,0,0,0,94,50,94,36,3,78,37,93,43,1,0,0,0
Na Li,326,188,313,135,8,1423,854,1476,735,59,310,174,267,116,6,Samantha Stosur,82,47,72,20,3,1459,846,1466,628,41,383,220,397,176,8,0,0,0
Serena Williams,0,0,0,0,0,249,166,263,119,22,147,92,133,59,9,Shuai Zhang,0,0,0,0,0,139,81,119,54,5,110,63,92,38,0,0,0,0
Ana Ivanovic,100,61,116,51,11,1084,642,1087,492,51,335,190,291,140,13,Carla Suarez Navarro,287,152,300,135,3,992,496,967,425,9,666,358,664,325,6,0,0,0
Jelena Jankovic,0,0,0,0,0,1597,862,1597,757,43,762,441,704,318,25,Agnieszka Radwanska,494,292,538,229,10,1738,1009,1783,802,53,248,133,284,140,5,0,0,0
Sara Errani,0,0,0,0,0,1492,763,1602,774,1,897,493,849,401,2,Na Li,250,145,243,111,1,1711,975,1782,856,63,413,228,365,153,11,0,0,0
Serena Williams,0,0,0,0,0,2041,1292,1924,944,205,703,468,765,421,75,Ana Ivanovic,139,78,145,58,13,1705,955,1706,787,77,380,202,372,172,20,0,0,0
Sara Errani,0,0,0,0,0,1389,714,1446,693,1,687,391,640,298,2,Jelena Jankovic,0,0,0,0,0,1709,929,1694,773,49,767,437,745,355,22,0,0,0
Serena Williams,85,47,110,52,7,1907,1213,1787,882,193,771,513,837,455,79,Sara Errani,0,0,0,0,0,1371,690,1469,719,1,608,346,595,309,2,0,0,0
Petra Cetkovska,0,0,0,0,0,98,53,70,31,8,169,86,195,90,6,Na Li,0,0,0,0,0,93,69,110,55,6,0,0,0,0,0,0,0,0
Angelique Kerber,89,59,97,36,9,1310,741,1337,616,45,353,196,305,132,10,Klara Koukalova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petra Kvitova,91,47,90,41,2,1305,755,1339,596,59,501,270,450,192,22,Lucie Safarova,183,116,187,69,12,904,515,967,379,40,366,214,432,184,19,0,0,0
Jelena Jankovic,0,0,0,0,0,100,57,86,40,4,141,73,141,70,1,Alisa Kleybanova,0,0,0,0,0,189,92,163,62,12,0,0,0,0,0,0,0,0
Simona Halep,56,37,48,28,1,612,342,581,297,16,369,223,303,145,21,Annika Beck,75,43,60,32,2,507,245,498,213,8,349,176,367,164,4,0,0,0
Sara Errani,0,0,0,0,0,658,339,658,326,0,247,141,244,123,1,Monica Niculescu,180,88,154,66,0,578,327,621,288,8,0,0,0,0,0,0,0,0
Yanina Wickmayer,62,45,56,21,3,292,158,292,129,2,0,0,0,0,0,Jana Cepelova,112,59,109,47,0,166,84,143,49,0,148,76,163,66,1,0,0,0
Agnieszka Radwanska,208,118,257,115,1,517,323,581,293,26,0,0,0,0,0,Mirjana Lucic,137,92,140,58,14,0,0,0,0,0,90,39,71,22,3,0,0,0
Angelique Kerber,0,0,0,0,0,545,313,530,222,16,43,32,42,19,6,Petra Cetkovska,55,38,48,25,1,60,31,45,12,0,169,86,195,90,6,0,0,0
Jelena Jankovic,0,0,0,0,0,1472,815,1464,649,38,794,466,759,347,24,Petra Kvitova,223,129,231,105,9,1402,800,1434,663,71,528,281,553,239,13,0,0,0
Simona Halep,225,134,219,116,7,921,527,915,442,27,605,341,617,305,18,Sara Errani,0,0,0,0,0,1348,690,1417,691,2,530,302,506,252,2,0,0,0
Agnieszka Radwanska,69,37,71,28,4,1361,810,1316,583,57,0,0,0,0,0,Yanina Wickmayer,323,181,308,130,5,585,320,564,232,15,238,138,238,109,3,0,0,0
Angelique Kerber,130,76,127,50,4,1700,990,1736,781,59,416,235,384,156,15,Jelena Jankovic,0,0,0,0,0,1687,942,1626,736,52,831,497,823,387,22,0,0,0
Simona Halep,181,108,162,82,5,1238,704,1284,619,41,299,166,341,160,12,Agnieszka Radwanska,253,147,296,141,6,2004,1161,1974,917,79,69,33,83,39,2,0,0,0
Simona Halep,170,99,164,85,4,1021,587,1036,519,37,466,265,540,257,13,Angelique Kerber,66,36,59,19,2,2052,1174,2004,886,62,480,271,438,193,11,0,0,0
Serena Williams,0,0,0,0,0,854,564,869,420,83,407,263,403,222,37,Flavia Pennetta,210,104,211,85,2,704,378,707,334,28,219,108,244,109,5,0,0,0
Jelena Jankovic,0,0,0,0,0,720,358,760,350,22,674,380,647,299,17,Sloane Stephens,188,107,162,70,12,1419,805,1423,650,30,278,151,280,100,3,0,0,0
Agnieszka Radwanska,223,134,247,108,2,1769,1017,1796,832,58,197,103,218,104,5,Sabine Lisicki,299,186,264,126,27,879,496,883,366,64,501,289,522,232,24,0,0,0
Caroline Wozniacki,159,99,135,65,7,1392,795,1300,592,25,287,156,276,126,7,Angelique Kerber,130,76,127,50,4,1180,676,1242,543,34,543,319,484,203,10,0,0,0
Ana Ivanovic,55,39,59,29,6,926,519,927,425,37,356,220,308,155,19,Svetlana Kuznetsova,0,0,0,0,0,1034,550,1108,484,57,391,226,359,146,16,0,0,0
Elina Svitolina,40,14,45,14,3,147,61,163,61,2,88,49,92,50,2,Carla Suarez Navarro,137,67,126,60,1,478,235,491,232,5,265,147,266,135,4,0,0,0
Maria Sharapova,0,0,0,0,0,589,370,703,329,45,671,397,702,313,52,Anastasia Pavlyuchenkova,0,0,0,0,0,776,467,782,308,30,440,263,437,182,16,0,0,0
Simona Halep,193,121,172,85,5,618,365,656,298,22,290,170,300,150,13,Lucie Safarova,117,84,127,53,3,914,510,969,397,34,162,89,206,86,8,0,0,0
Serena Williams,126,80,173,82,16,1478,950,1412,682,145,831,561,895,493,94,Jelena Jankovic,0,0,0,0,0,1953,1068,1938,915,67,623,366,608,284,13,0,0,0
Caroline Wozniacki,267,157,269,127,14,1130,654,1070,490,25,198,118,172,89,7,Agnieszka Radwanska,169,94,197,82,5,1427,827,1416,611,47,138,65,133,54,2,0,0,0
Ana Ivanovic,45,22,57,22,5,881,500,955,445,46,194,126,186,96,12,Elina Svitolina,0,0,0,0,0,422,234,442,189,14,254,137,275,116,3,0,0,0
Maria Sharapova,0,0,0,0,0,917,563,1001,480,61,735,447,784,357,42,Simona Halep,169,97,171,88,6,919,502,971,455,26,370,190,359,155,10,0,0,0
Serena Williams,122,77,164,82,14,1466,963,1487,726,160,556,361,574,313,59,Caroline Wozniacki,61,42,60,24,5,2064,1198,2002,912,38,187,104,186,81,5,0,0,0
Ana Ivanovic,139,78,145,58,13,865,490,797,366,36,55,33,49,30,3,Maria Sharapova,0,0,0,0,0,494,302,498,256,36,487,318,548,257,31,0,0,0
Serena Williams,0,0,0,0,0,2041,1292,1924,944,205,703,468,765,421,75,Ana Ivanovic,139,78,145,58,13,1705,955,1706,787,77,380,202,372,172,20,0,0,0
Ana Ivanovic,139,78,145,58,13,1705,955,1706,787,77,380,202,372,172,20,Serena Williams,0,0,0,0,0,2041,1292,1924,944,205,703,468,765,421,75,0,0,0
Eugenie Bouchard,0,0,0,0,0,144,94,166,76,6,0,0,0,0,0,Casey Dellacqua,0,0,0,0,0,165,87,156,61,3,0,0,0,0,0,0,0,0
Na Li,190,106,178,81,1,1198,702,1209,608,48,413,228,365,153,11,Kate Makarova,249,154,252,111,17,985,569,1006,448,45,339,200,311,124,13,0,0,0
Flavia Pennetta,86,46,79,32,0,671,341,653,284,21,89,47,89,33,3,Angelique Kerber,89,59,97,36,9,816,489,823,400,26,451,253,430,182,6,0,0,0
Simona Halep,170,99,164,85,4,1288,721,1342,649,36,497,289,501,234,22,Jelena Jankovic,0,0,0,0,0,1717,966,1687,776,43,611,349,612,278,22,0,0,0
Dominika Cibulkova,68,40,75,26,0,802,438,787,355,12,314,163,258,98,3,Maria Sharapova,66,49,73,27,5,580,331,609,264,31,670,412,732,333,44,0,0,0
Agnieszka Radwanska,177,98,202,89,4,1303,740,1306,569,48,0,0,0,0,0,Garbine Muguruza,219,131,216,78,12,707,401,648,267,21,89,50,53,31,1,0,0,0
Victoria Azarenka,0,0,0,0,0,1227,685,1265,663,29,235,130,256,122,8,Sloane Stephens,188,107,162,70,12,1155,636,1226,528,27,282,161,300,123,2,0,0,0
Eugenie Bouchard,0,0,0,0,0,509,256,485,209,11,364,200,376,172,14,Ana Ivanovic,94,56,88,36,8,576,328,580,276,20,371,205,345,162,23,0,0,0
Na Li,119,75,135,64,0,745,425,786,361,29,0,0,0,0,0,Flavia Pennetta,134,67,141,55,2,536,277,506,233,28,125,63,103,46,1,0,0,0
Dominika Cibulkova,53,24,54,19,0,1100,601,1132,504,17,357,192,315,142,4,Simona Halep,263,157,231,108,6,788,413,795,364,22,170,95,189,88,5,0,0,0
Agnieszka Radwanska,277,155,328,143,5,1717,983,1690,789,63,131,75,146,66,3,Victoria Azarenka,0,0,0,0,0,1406,788,1534,806,38,553,315,583,277,13,0,0,0
Na Li,136,82,135,54,7,1255,742,1373,656,59,255,139,215,86,6,Eugenie Bouchard,146,89,142,58,6,503,260,502,208,17,271,137,278,120,9,0,0,0
Dominika Cibulkova,53,24,54,19,0,1229,683,1235,553,15,141,70,126,42,0,Agnieszka Radwanska,323,191,373,162,3,1655,947,1704,747,44,145,69,169,77,3,0,0,0
Na Li,190,106,178,81,1,1394,794,1402,636,39,84,46,57,29,3,Dominika Cibulkova,205,111,213,83,0,1147,636,1138,504,13,141,70,126,42,0,0,0,0
Garbine Muguruza,49,24,48,15,0,187,115,208,99,5,0,0,0,0,0,Pauline Parmentier,0,0,0,0,0,44,20,60,22,2,52,18,37,12,0,0,0,0
Maria Sharapova,66,49,73,27,5,317,220,358,202,24,787,477,844,405,57,Samantha Stosur,220,129,182,69,11,879,521,905,406,54,469,265,470,202,5,0,0,0
Carla Suarez Navarro,0,0,0,0,0,111,65,126,60,2,114,63,97,46,3,Ajla Tomljanovic,89,52,101,40,4,152,82,139,48,7,0,0,0,0,0,0,0,0
Eugenie Bouchard,325,197,331,133,11,652,348,643,298,21,188,103,192,92,9,Angelique Kerber,66,36,59,19,2,1111,613,1133,521,42,335,187,295,127,9,0,0,0
